ID,Date,First Name,Last Name,Email,Company,Product,Quantity,Price,Total,Status,Description
124,2020-03-25,David,Brown,david.brown@initech.com,Initech,Widget,15,412.94,6194.1,Returned,Order for 15 x Widget placed by David Brown on 2020-03-25. This is a randomly generated description to add some bulk to the file size.
125,2020-05-07,William,Wilson,william.wilson@umbrellacorp.com,Umbrella Corp,Widget,35,543.68,19028.8,Completed,Order for 35 x Widget placed by William Wilson on 2020-05-07. This is a randomly generated description to add some bulk to the file size.
126,2023-12-30,Robert,Moore,robert.moore@umbrellacorp.com,Umbrella Corp,Thingamajig,85,913.38,77637.3,Cancelled,Order for 85 x Thingamajig placed by Robert Moore on 2023-12-30. This is a randomly generated description to add some bulk to the file size.
127,2020-05-30,Charles,Jackson,charles.jackson@tyrellcorp.com,Tyrell Corp,Widget,100,184.51,18451.0,Active,Order for 100 x Widget placed by Charles Jackson on 2020-05-30. This is a randomly generated description to add some bulk to the file size.
128,2020-01-17,Robert,Davis,robert.davis@globex.com,Globex,Mechanism,85,136.4,11594.0,Refunded,Order for 85 x Mechanism placed by Robert Davis on 2020-01-17. This is a randomly generated description to add some bulk to the file size.
129,2021-02-23,Sarah,Martinez,sarah.martinez@cyberdyne.com,Cyberdyne,Mechanism,69,314.43,21695.67,Processing,Order for 69 x Mechanism placed by Sarah Martinez on 2021-02-23. This is a randomly generated description to add some bulk to the file size.
130,2022-07-09,Sarah,Johnson,sarah.johnson@massivedynamic.com,Massive Dynamic,Doohickey,65,81.2,5278.0,Delivered,Order for 65 x Doohickey placed by Sarah Johnson on 2022-07-09. This is a randomly generated description to add some bulk to the file size.
131,2022-12-16,Susan,Miller,susan.miller@acmecorp.com,Acme Corp,Thingamajig,35,447.83,15674.05,Completed,Order for 35 x Thingamajig placed by Susan Miller on 2022-12-16. This is a randomly generated description to add some bulk to the file size.
132,2022-12-27,Karen,Harris,karen.harris@umbrellacorp.com,Umbrella Corp,Gizmo,94,616.07,57910.58,Returned,Order for 94 x Gizmo placed by Karen Harris on 2022-12-27. This is a randomly generated description to add some bulk to the file size.
133,2023-01-28,Barbara,Williams,barbara.williams@starkind.com,Stark Ind,Gizmo,87,467.43,40666.41,Active,Order for 87 x Gizmo placed by Barbara Williams on 2023-01-28. This is a randomly generated description to add some bulk to the file size.
134,2021-12-25,Karen,Williams,karen.williams@initech.com,Initech,Widget,34,352.47,11983.98,Active,Order for 34 x Widget placed by Karen Williams on 2021-12-25. This is a randomly generated description to add some bulk to the file size.
135,2020-12-12,Patricia,Brown,patricia.brown@starkind.com,Stark Ind,Mechanism,48,336.69,16161.12,Processing,Order for 48 x Mechanism placed by Patricia Brown on 2020-12-12. This is a randomly generated description to add some bulk to the file size.
136,2021-11-15,Jennifer,Smith,jennifer.smith@cyberdyne.com,Cyberdyne,Mechanism,21,239.14,5021.94,Active,Order for 21 x Mechanism placed by Jennifer Smith on 2021-11-15. This is a randomly generated description to add some bulk to the file size.
137,2020-12-14,James,Davis,james.davis@massivedynamic.com,Massive Dynamic,Apparatus,17,603.32,10256.44,Processing,Order for 17 x Apparatus placed by James Davis on 2020-12-14. This is a randomly generated description to add some bulk to the file size.
138,2023-09-14,James,Miller,james.miller@cyberdyne.com,Cyberdyne,Whatchamacallit,33,520.57,17178.81,Refunded,Order for 33 x Whatchamacallit placed by James Miller on 2023-09-14. This is a randomly generated description to add some bulk to the file size.
139,2023-12-01,Joseph,Brown,joseph.brown@acmecorp.com,Acme Corp,Widget,6,883.2,5299.2,Refunded,Order for 6 x Widget placed by Joseph Brown on 2023-12-01. This is a randomly generated description to add some bulk to the file size.
140,2023-04-18,Jennifer,Jones,jennifer.jones@globex.com,Globex,Gadget,34,247.44,8412.96,Completed,Order for 34 x Gadget placed by Jennifer Jones on 2023-04-18. This is a randomly generated description to add some bulk to the file size.
141,2020-02-05,Linda,Johnson,linda.johnson@acmecorp.com,Acme Corp,Gadget,11,84.63,930.93,Cancelled,Order for 11 x Gadget placed by Linda Johnson on 2020-02-05. This is a randomly generated description to add some bulk to the file size.
142,2021-12-21,John,Martinez,john.martinez@umbrellacorp.com,Umbrella Corp,Mechanism,67,904.21,60582.07,Shipped,Order for 67 x Mechanism placed by John Martinez on 2021-12-21. This is a randomly generated description to add some bulk to the file size.
143,2022-08-25,Jennifer,Harris,jennifer.harris@tyrellcorp.com,Tyrell Corp,Device,87,917.01,79779.87,Refunded,Order for 87 x Device placed by Jennifer Harris on 2022-08-25. This is a randomly generated description to add some bulk to the file size.
144,2021-08-19,Jennifer,Miller,jennifer.miller@massivedynamic.com,Massive Dynamic,Device,35,654.04,22891.4,Pending,Order for 35 x Device placed by Jennifer Miller on 2021-08-19. This is a randomly generated description to add some bulk to the file size.
145,2022-12-21,Jessica,Jackson,jessica.jackson@globex.com,Globex,Gadget,68,515.33,35042.44,Inactive,Order for 68 x Gadget placed by Jessica Jackson on 2022-12-21. This is a randomly generated description to add some bulk to the file size.
146,2020-10-27,Elizabeth,Taylor,elizabeth.taylor@globex.com,Globex,Gadget,100,418.47,41847.0,Cancelled,Order for 100 x Gadget placed by Elizabeth Taylor on 2020-10-27. This is a randomly generated description to add some bulk to the file size.
147,2020-07-12,Elizabeth,Taylor,elizabeth.taylor@wayneent.com,Wayne Ent,Mechanism,10,773.1,7731.0,Shipped,Order for 10 x Mechanism placed by Elizabeth Taylor on 2020-07-12. This is a randomly generated description to add some bulk to the file size.
148,2021-04-27,James,Taylor,james.taylor@umbrellacorp.com,Umbrella Corp,Contraption,53,312.5,16562.5,Active,Order for 53 x Contraption placed by James Taylor on 2021-04-27. This is a randomly generated description to add some bulk to the file size.
149,2023-03-07,Susan,Smith,susan.smith@tyrellcorp.com,Tyrell Corp,Apparatus,88,489.24,43053.12,Active,Order for 88 x Apparatus placed by Susan Smith on 2023-03-07. This is a randomly generated description to add some bulk to the file size.
150,2022-11-18,Barbara,Harris,barbara.harris@massivedynamic.com,Massive Dynamic,Thingamajig,15,34.91,523.65,Returned,Order for 15 x Thingamajig placed by Barbara Harris on 2022-11-18. This is a randomly generated description to add some bulk to the file size.
151,2021-02-25,Elizabeth,Anderson,elizabeth.anderson@soylentcorp.com,Soylent Corp,Widget,11,342.57,3768.27,Inactive,Order for 11 x Widget placed by Elizabeth Anderson on 2021-02-25. This is a randomly generated description to add some bulk to the file size.
152,2021-10-12,Linda,White,linda.white@starkind.com,Stark Ind,Gadget,66,435.84,28765.44,Completed,Order for 66 x Gadget placed by Linda White on 2021-10-12. This is a randomly generated description to add some bulk to the file size.
153,2023-05-02,Patricia,Davis,patricia.davis@soylentcorp.com,Soylent Corp,Doohickey,100,271.71,27171.0,Returned,Order for 100 x Doohickey placed by Patricia Davis on 2023-05-02. This is a randomly generated description to add some bulk to the file size.
154,2020-08-02,Michael,Martin,michael.martin@starkind.com,Stark Ind,Gadget,39,312.58,12190.62,Returned,Order for 39 x Gadget placed by Michael Martin on 2020-08-02. This is a randomly generated description to add some bulk to the file size.
155,2021-02-20,Thomas,Wilson,thomas.wilson@initech.com,Initech,Apparatus,29,216.3,6272.7,Active,Order for 29 x Apparatus placed by Thomas Wilson on 2021-02-20. This is a randomly generated description to add some bulk to the file size.
156,2023-06-14,Charles,Jackson,charles.jackson@massivedynamic.com,Massive Dynamic,Doohickey,66,416.7,27502.2,Inactive,Order for 66 x Doohickey placed by Charles Jackson on 2023-06-14. This is a randomly generated description to add some bulk to the file size.
157,2021-04-14,Richard,Martinez,richard.martinez@starkind.com,Stark Ind,Mechanism,40,118.73,4749.2,Delivered,Order for 40 x Mechanism placed by Richard Martinez on 2021-04-14. This is a randomly generated description to add some bulk to the file size.
158,2021-07-24,Michael,Thompson,michael.thompson@globex.com,Globex,Whatchamacallit,11,813.5,8948.5,Active,Order for 11 x Whatchamacallit placed by Michael Thompson on 2021-07-24. This is a randomly generated description to add some bulk to the file size.
159,2020-07-23,Linda,Anderson,linda.anderson@cyberdyne.com,Cyberdyne,Widget,28,975.3,27308.4,Cancelled,Order for 28 x Widget placed by Linda Anderson on 2020-07-23. This is a randomly generated description to add some bulk to the file size.
160,2023-03-09,Richard,Jackson,richard.jackson@soylentcorp.com,Soylent Corp,Contraption,7,979.5,6856.5,Cancelled,Order for 7 x Contraption placed by Richard Jackson on 2023-03-09. This is a randomly generated description to add some bulk to the file size.
161,2020-12-10,Joseph,Thompson,joseph.thompson@globex.com,Globex,Apparatus,99,68.2,6751.8,Active,Order for 99 x Apparatus placed by Joseph Thompson on 2020-12-10. This is a randomly generated description to add some bulk to the file size.
162,2021-12-08,Sarah,Jackson,sarah.jackson@wayneent.com,Wayne Ent,Mechanism,48,67.48,3239.04,Shipped,Order for 48 x Mechanism placed by Sarah Jackson on 2021-12-08. This is a randomly generated description to add some bulk to the file size.
163,2020-12-29,Richard,Brown,richard.brown@wayneent.com,Wayne Ent,Thingamajig,65,712.61,46319.65,Returned,Order for 65 x Thingamajig placed by Richard Brown on 2020-12-29. This is a randomly generated description to add some bulk to the file size.
164,2022-04-07,John,Johnson,john.johnson@tyrellcorp.com,Tyrell Corp,Whatchamacallit,25,829.17,20729.25,Processing,Order for 25 x Whatchamacallit placed by John Johnson on 2022-04-07. This is a randomly generated description to add some bulk to the file size.
165,2021-11-29,John,Jones,john.jones@globex.com,Globex,Contraption,75,74.53,5589.75,Delivered,Order for 75 x Contraption placed by John Jones on 2021-11-29. This is a randomly generated description to add some bulk to the file size.
166,2021-08-29,Michael,Martinez,michael.martinez@cyberdyne.com,Cyberdyne,Gadget,81,900.41,72933.21,Completed,Order for 81 x Gadget placed by Michael Martinez on 2021-08-29. This is a randomly generated description to add some bulk to the file size.
167,2020-02-04,Richard,Jackson,richard.jackson@globex.com,Globex,Device,19,34.72,659.68,Inactive,Order for 19 x Device placed by Richard Jackson on 2020-02-04. This is a randomly generated description to add some bulk to the file size.
168,2021-08-20,Michael,Brown,michael.brown@wayneent.com,Wayne Ent,Thingamajig,29,48.17,1396.93,Shipped,Order for 29 x Thingamajig placed by Michael Brown on 2021-08-20. This is a randomly generated description to add some bulk to the file size.
169,2021-02-28,Charles,Taylor,charles.taylor@massivedynamic.com,Massive Dynamic,Whatchamacallit,74,146.64,10851.36,Pending,Order for 74 x Whatchamacallit placed by Charles Taylor on 2021-02-28. This is a randomly generated description to add some bulk to the file size.
170,2023-05-26,James,Miller,james.miller@soylentcorp.com,Soylent Corp,Device,21,681.77,14317.17,Delivered,Order for 21 x Device placed by James Miller on 2023-05-26. This is a randomly generated description to add some bulk to the file size.
171,2020-10-13,Barbara,Garcia,barbara.garcia@tyrellcorp.com,Tyrell Corp,Gadget,1,728.51,728.51,Processing,Order for 1 x Gadget placed by Barbara Garcia on 2020-10-13. This is a randomly generated description to add some bulk to the file size.
172,2021-01-02,Karen,Miller,karen.miller@acmecorp.com,Acme Corp,Mechanism,57,964.51,54977.07,Active,Order for 57 x Mechanism placed by Karen Miller on 2021-01-02. This is a randomly generated description to add some bulk to the file size.
173,2021-06-23,Jessica,Brown,jessica.brown@cyberdyne.com,Cyberdyne,Thingamajig,6,418.44,2510.64,Completed,Order for 6 x Thingamajig placed by Jessica Brown on 2021-06-23. This is a randomly generated description to add some bulk to the file size.
174,2023-07-05,Karen,Smith,karen.smith@initech.com,Initech,Whatchamacallit,24,460.04,11040.96,Returned,Order for 24 x Whatchamacallit placed by Karen Smith on 2023-07-05. This is a randomly generated description to add some bulk to the file size.
175,2022-10-14,Patricia,Harris,patricia.harris@cyberdyne.com,Cyberdyne,Mechanism,27,506.85,13684.95,Cancelled,Order for 27 x Mechanism placed by Patricia Harris on 2022-10-14. This is a randomly generated description to add some bulk to the file size.
176,2023-05-08,Karen,Martin,karen.martin@tyrellcorp.com,Tyrell Corp,Contraption,75,782.31,58673.25,Refunded,Order for 75 x Contraption placed by Karen Martin on 2023-05-08. This is a randomly generated description to add some bulk to the file size.
177,2023-01-04,Thomas,Williams,thomas.williams@initech.com,Initech,Contraption,57,620.21,35351.97,Delivered,Order for 57 x Contraption placed by Thomas Williams on 2023-01-04. This is a randomly generated description to add some bulk to the file size.
178,2021-01-04,James,Jackson,james.jackson@massivedynamic.com,Massive Dynamic,Widget,9,853.76,7683.84,Delivered,Order for 9 x Widget placed by James Jackson on 2021-01-04. This is a randomly generated description to add some bulk to the file size.
179,2021-12-11,William,Jackson,william.jackson@massivedynamic.com,Massive Dynamic,Mechanism,39,647.56,25254.84,Active,Order for 39 x Mechanism placed by William Jackson on 2021-12-11. This is a randomly generated description to add some bulk to the file size.
180,2020-03-28,Jessica,Thompson,jessica.thompson@acmecorp.com,Acme Corp,Device,12,351.06,4212.72,Pending,Order for 12 x Device placed by Jessica Thompson on 2020-03-28. This is a randomly generated description to add some bulk to the file size.
181,2022-08-25,William,Johnson,william.johnson@initech.com,Initech,Gadget,32,506.01,16192.32,Processing,Order for 32 x Gadget placed by William Johnson on 2022-08-25. This is a randomly generated description to add some bulk to the file size.
182,2021-10-01,Sarah,Martin,sarah.martin@acmecorp.com,Acme Corp,Doohickey,1,865.16,865.16,Delivered,Order for 1 x Doohickey placed by Sarah Martin on 2021-10-01. This is a randomly generated description to add some bulk to the file size.
183,2023-03-15,Thomas,Smith,thomas.smith@tyrellcorp.com,Tyrell Corp,Gadget,57,141.2,8048.4,Inactive,Order for 57 x Gadget placed by Thomas Smith on 2023-03-15. This is a randomly generated description to add some bulk to the file size.
